151108887785,16368,-588,1188,42.98,6270,77,-84,0,1,0
151108887796,17236,-1092,1112,43.02,4091,335,30,0,1,0
151108887806,11356,5604,-164,43.02,3293,-2314,-643,0,1,0
151108887816,16908,1060,1100,42.93,146,-910,235,0,1,0
151108887827,15164,1936,196,43.02,207,15,46,0,1,0
151108887837,16428,4088,12,42.93,989,-85,-18,0,1,0
151108887847,16472,3128,400,43.26,1113,23,60,0,1,0
151108887858,15756,1988,288,43.17,676,-28,103,0,1,0
151108887868,15440,1844,20,42.98,91,130,-102,0,1,0
151108887878,15824,816,-456,42.93,-502,72,61,0,1,0
151108887889,15756,-1564,452,43.02,-1583,899,482,0,1,0
151108887899,15892,-972,40,42.98,-2428,-1,232,0,1,0
151108887909,17060,-1024,1364,42.98,-2071,-421,105,0,1,0
151108887919,16660,-1184,600,42.79,-2338,-143,168,0,1,0
151108887930,16636,-1504,1308,43.12,-4087,-284,294,0,1,0
151108887940,16656,-1308,1012,43.17,-6417,-17,366,0,1,0
151108887950,16476,1268,-164,42.98,-3367,-206,339,0,1,0
151108887961,16556,3012,-1164,43.02,1065,152,91,0,1,0
151108887971,16484,1396,-492,43.02,5398,-92,-218,0,1,0
151108887982,17012,196,364,43.26,7613,-97,-287,0,1,0
151108887992,16440,-332,-216,42.98,7752,-306,-304,0,1,0
151108888002,17168,20,2508,42.98,6127,429,-61,0,1,0
151108888013,16748,-40,2296,43.02,4082,-326,-150,0,1,0
151108888023,16828,72,1488,43.02,1615,-451,-57,0,1,0
151108888033,16968,276,1368,43.12,-2362,72,251,0,1,0
151108888044,16332,264,452,43.02,-3788,-191,165,0,1,0
151108888054,16944,1268,1148,43.17,-4336,-33,485,0,1,0
151108888064,16552,3396,-36,43.26,-1302,-215,126,0,1,0
151108888075,16468,2064,-1104,42.98,1216,27,57,0,1,0
151108888085,16472,-1448,-712,42.93,8993,-149,-415,0,1,0
151108888095,17096,-940,656,43.02,9845,218,-379,0,1,0
151108888106,16312,-388,2256,42.98,5354,-57,-235,0,1,0
151108888116,17172,296,2320,43.02,-3147,-338,259,0,1,0
151108888127,16656,872,1552,43.26,-8266,-412,591,0,1,0
151108888137,16252,1436,112,43.02,-10117,-866,561,0,1,0
151108888147,17572,-2280,724,43.26,2338,57,223,1,1,0
151108888158,18532,3620,-572,43.17,743,-5617,-36,1,1,1
151108888168,15408,316,-2188,42.98,-439,2167,471,0,1,0
151108888178,15764,564,-992,43.02,-1048,5992,826,0,1,0
151108888188,15028,-624,-988,42.98,7587,517,-392,0,1,0
151108888198,16532,580,436,42.98,4076,184,-72,0,1,0
151108888209,16672,244,296,43.26,5158,-65,-156,0,1,0
151108888219,16772,516,1020,43.17,4547,248,-96,0,1,0
151108888230,16644,264,348,43.26,3936,-49,-141,0,1,0
151108888240,16820,348,624,43.02,3343,-123,-50,0,1,0
151108888250,16680,268,764,43.02,2174,21,-46,0,1,0
151108888260,16684,240,692,43.12,1126,-26,34,0,1,0
151108888271,16608,316,620,42.93,698,-95,50,0,1,0
151108888281,16660,448,556,43.02,767,-105,48,0,1,0
151108888292,16588,512,480,43.26,788,-100,78,0,1,0
151108888302,16596,464,572,42.98,790,-88,56,0,1,0
151108888312,16568,348,568,42.98,778,-108,43,0,1,0
151108888323,16676,456,524,43.02,785,-93,33,0,1,0
151108888333,16652,452,528,42.98,796,-102,48,0,1,0
151108888343,16628,436,444,43.12,776,-136,59,0,1,0
151108892856,16584,464,544,42.93,772,-80,29,0,1,1
151108892866,16612,420,548,43.02,784,-60,68,0,1,0
151108892876,16616,380,468,42.98,774,-99,60,0,1,0
151108892887,16660,456,576,43.02,795,-69,60,0,1,1
151108892897,16644,392,588,43.02,757,-104,52,0,1,0
151108892907,16596,440,524,43.35,814,-131,31,0,1,0
151108892918,16576,400,464,43.12,769,-85,30,0,1,0
151108892928,16580,408,480,43.31,780,-95,37,0,1,0
151108892939,16580,388,412,43.02,800,-103,50,0,1,0
151108892949,16664,432,472,42.93,766,-117,44,0,1,0
151108892959,16612,404,580,43.12,780,-93,41,0,1,0
151108892970,16552,416,496,42.93,796,-87,66,0,1,1
151108892980,16644,460,588,42.84,782,-94,66,0,1,0
151108892990,16600,436,560,43.02,780,-151,73,0,1,0
151108893001,16640,352,472,43.12,784,-108,31,0,1,0
151108893011,16596,468,536,42.79,794,-82,68,0,1,0
151108893021,16712,400,524,42.79,788,-101,34,0,1,1
151108895298,16588,416,500,43.17,763,-67,53,0,1,0
151108895308,16604,412,500,43.02,799,-104,42,0,1,1
151108895319,16636,424,344,42.93,779,-84,46,0,1,0
151108895329,16604,392,476,43.17,787,-98,48,0,1,0
151108895339,16624,400,496,43.02,812,-85,46,0,1,0
151108895350,16652,440,480,43.12,781,-135,11,0,1,0
151108895360,16608,400,428,42.93,786,-74,59,0,1,1
151108895370,16640,436,544,43.17,822,-117,58,0,1,0
151108895380,16652,400,476,43.02,774,-122,68,0,1,0
151108895391,16592,468,520,42.98,757,-105,68,0,1,0
151108895401,16532,492,412,43.12,776,-112,60,0,1,1
151108895412,16604,432,516,43.26,783,-95,56,0,1,0
151108895422,16624,420,516,43.02,801,-102,57,0,1,0
151108895432,16600,364,436,43.02,788,-102,40,0,1,1
151108895443,16628,396,564,42.93,790,-86,75,0,1,0
151108895875,16600,404,488,43.02,787,-79,35,0,1,0
151108895886,16620,412,452,43.02,793,-134,38,0,1,0
151108895896,16628,384,452,42.98,789,-105,67,0,1,0
151108895906,16652,512,532,43.02,777,-102,52,0,1,0
151108895917,16548,400,492,42.93,759,-142,54,0,1,0
151108895927,16580,396,524,43.31,773,-119,41,0,1,0
151108895937,16588,408,504,43.02,805,-93,36,0,1,0
151108895947,16556,424,480,42.93,812,-103,35,0,1,0
151108895958,16620,392,384,43.02,826,-75,41,0,1,0
151108895968,16644,336,516,43.02,779,-106,52,0,1,0
151108895978,16592,424,540,42.98,783,-118,48,0,1,0
151108895989,16592,368,512,42.98,764,-91,41,0,1,0
151108896288,16620,384,516,43.12,767,-121,59,0,1,0
151108896298,16620,380,436,43.02,766,-93,35,0,1,0
151108896308,16648,400,540,43.26,804,-101,21,0,1,0
151108896319,16596,424,488,43.02,803,-114,50,0,1,0
151108896329,16604,408,420,43.02,780,-75,34,0,1,0
151108896339,16588,420,548,43.31,786,-102,38,0,1,0
151108896350,16660,412,552,43.02,787,-130,5,0,1,0
151108896360,16728,448,508,43.31,794,-101,39,0,1,0
151108896370,16660,396,492,43.02,794,-116,19,0,1,0
151108896381,16628,404,524,43.02,772,-85,54,0,1,0
151108896391,16620,408,500,43.02,767,-65,58,0,1,0
151108896401,16596,420,544,43.35,807,-102,59,0,1,0
151108896412,16640,440,528,43.02,781,-108,63,0,1,0
151108896422,16536,412,472,43.12,803,-96,43,0,1,0
151108896432,16580,424,416,42.98,777,-65,60,0,1,0
151108896443,16640,472,512,43.17,784,-110,47,0,1,0
